track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
The Best Is Yet To Come; 2cfCG8K8SPh7GQYVO021Yi; Sting In The Tail; 263tbxTF9LVCXTJg2ZheMG; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-04-21; 272320; 0; 0.0648; 0.547; 0.662; 0; 0.0892; -4.76; 0.0276; 140.019; 4; 
Thunder And Lightning; 6JeqNUDtzHLksCgtAz0WEp; Sting In The Tail; 263tbxTF9LVCXTJg2ZheMG; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-04-21; 273453; 0; 0.00156; 0.366; 0.908; 0.0133; 0.399; -4.121; 0.0693; 150.186; 4; 
Raised on Rock; 21wukp6132v5Y165Lxg17H; Sting in the Tail; 3n2WzsBMJtfoV1kYIQZOLj; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-03-19; 238720; 37; 0.00833; 0.534; 0.971; 0.00496; 0.276; -4.074; 0.0777; 125.051; 4; 
Sting in the Tail; 3QAmZaaVkUDAGHD5r8Pkgd; Sting in the Tail; 3n2WzsBMJtfoV1kYIQZOLj; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-03-19; 192920; 30; 0.00615; 0.558; 0.953; 0.0211; 0.183; -4.155; 0.0545; 148.058; 4; 
Slave Me; 1sPQmL7OZgZmH5885nvDEn; Sting in the Tail; 3n2WzsBMJtfoV1kYIQZOLj; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-03-19; 165133; 28; 0.0218; 0.32; 0.919; 0.00057; 0.141; -3.436; 0.0992; 202.003; 4; 
The Good Die Young; 2a29hcaZHQu1hQGeObMPuP; Sting in the Tail; 3n2WzsBMJtfoV1kYIQZOLj; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-03-19; 314426; 36; 0.013; 0.367; 0.832; 3.04e-06; 0.121; -4.757; 0.0442; 164.014; 4; 
No Limit; 7dcIDgKNr0OrmO441mPGQl; Sting in the Tail; 3n2WzsBMJtfoV1kYIQZOLj; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-03-19; 203346; 44; 0.000262; 0.544; 0.953; 0.823; 0.231; -4.556; 0.0531; 140.088; 4; 
Rock Zone; 1wj0a7CdZxx9YN6Wf7dZ6B; Sting in the Tail; 3n2WzsBMJtfoV1kYIQZOLj; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-03-19; 197706; 25; 0.000144; 0.418; 0.988; 0.159; 0.376; -3.863; 0.0825; 163.967; 4; 
Lorelei; 6mwS9ssEVKK7dmVVXwpbv7; Sting in the Tail; 3n2WzsBMJtfoV1kYIQZOLj; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-03-19; 272906; 43; 0.188; 0.486; 0.519; 0; 0.13; -5.886; 0.0284; 131.994; 4; 
Turn You On; 3UBuh2nWf4G9eW9nrvQAmi; Sting in the Tail; 3n2WzsBMJtfoV1kYIQZOLj; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-03-19; 263706; 27; 0.00521; 0.486; 0.961; 0.0397; 0.266; -3.936; 0.0636; 140.035; 4; 
Lets Rock; 4p0y0hydpYIWoWMnD3RO7U; Sting in the Tail; 3n2WzsBMJtfoV1kYIQZOLj; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-03-19; 200613; 25; 0.000342; 0.507; 0.924; 0.00696; 0.143; -3.677; 0.0779; 148.089; 4; 
SLY; 251NWV5NpXsGQJ6OR2YjVi; Sting in the Tail; 3n2WzsBMJtfoV1kYIQZOLj; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-03-19; 316746; 34; 0.121; 0.32; 0.53; 0.0003; 0.282; -5.131; 0.0294; 104.966; 4; 
Spirit of Rock; 0kK7KAI3aitJYGN8GLJkkq; Sting in the Tail; 3n2WzsBMJtfoV1kYIQZOLj; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-03-19; 222746; 25; 0.00145; 0.561; 0.953; 0.000383; 0.0631; -4.129; 0.0627; 125.071; 4; 
The Best Is Yet to Come; 4Fw2KBPSaSoZgmqwtqrGIl; Sting in the Tail; 3n2WzsBMJtfoV1kYIQZOLj; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-03-19; 273560; 39; 0.0648; 0.547; 0.662; 0; 0.0857; -4.76; 0.0276; 140.019; 4; 
Raised On Rock; 1obWjIvU9Zcjlnw5JDuvkH; Sting In The Tail; 6VtO0991Urp4ckEZ6AKfeY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-01-01; 238146; 15; 0.00706; 0.535; 0.971; 0.00405; 0.375; -4.065; 0.0759; 125.045; 4; 
Sting In The Tail; 64B8CleCFP1DEt05PuEV4R; Sting In The Tail; 6VtO0991Urp4ckEZ6AKfeY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-01-01; 192920; 14; 0.00615; 0.556; 0.953; 0.0211; 0.228; -4.155; 0.0546; 148.044; 4; 
Slave Me; 7qH8GsjvusRogOcdcjOeOp; Sting In The Tail; 6VtO0991Urp4ckEZ6AKfeY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-01-01; 165133; 11; 0.0218; 0.325; 0.919; 0.00057; 0.172; -3.436; 0.0972; 201.977; 4; 
The Good Die Young; 1gmHkUB6n8XzJPSZlaUtFt; Sting In The Tail; 6VtO0991Urp4ckEZ6AKfeY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-01-01; 314426; 19; 0.013; 0.442; 0.832; 3.04e-06; 0.115; -4.757; 0.0403; 81.911; 4; 
No Limit; 0NKT5cHir5EMxIhT6yp0Be; Sting In The Tail; 6VtO0991Urp4ckEZ6AKfeY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-01-01; 202986; 11; 0.000262; 0.545; 0.953; 0.823; 0.202; -4.556; 0.0532; 140.089; 4; 
Rock Zone; 6qYRpqrZA5Ypby1IeAHHzd; Sting In The Tail; 6VtO0991Urp4ckEZ6AKfeY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-01-01; 197706; 10; 0.000133; 0.421; 0.987; 0.121; 0.305; -3.874; 0.0871; 163.969; 4; 
Lorelei; 7pkT9dWDGsTJ4FUn8fm2He; Sting In The Tail; 6VtO0991Urp4ckEZ6AKfeY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-01-01; 272906; 20; 0.188; 0.462; 0.519; 0; 0.118; -5.886; 0.0289; 131.894; 4; 
Turn You On; 6wFQObERj5Zen3XLouTvl2; Sting In The Tail; 6VtO0991Urp4ckEZ6AKfeY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-01-01; 263346; 10; 0.00521; 0.487; 0.961; 0.0397; 0.26; -3.936; 0.0633; 140.048; 4; 
Lets Rock; 5vFbbE04xi5ObgeOVMAgZo; Sting In The Tail; 6VtO0991Urp4ckEZ6AKfeY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-01-01; 200346; 9; 0.000342; 0.509; 0.924; 0.00696; 0.137; -3.677; 0.0854; 148.086; 4; 
Sly; 79kI0xFMmWjNmj5F5qE6sI; Sting In The Tail; 6VtO0991Urp4ckEZ6AKfeY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-01-01; 316746; 16; 0.121; 0.504; 0.53; 0.0003; 0.242; -5.131; 0.0276; 108.141; 4; 
Spirit Of Rock; 6d82BMI6qGwEYdSO7gRJQD; Sting In The Tail; 6VtO0991Urp4ckEZ6AKfeY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-01-01; 222746; 8; 0.00145; 0.565; 0.953; 0.000383; 0.0586; -4.129; 0.0587; 125.031; 4; 
The Best Is Yet To Come; 3qPKORWfmrtHARC01dJjEQ; Sting In The Tail; 6VtO0991Urp4ckEZ6AKfeY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2010-01-01; 272933; 19; 0.0648; 0.55; 0.662; 0; 0.0817; -4.76; 0.0277; 140.002; 4; 
Hour 1; 2RHctVBuwuEtgWDhK4Atdc; Humanity Hour 1; 2znJEchtWFvlvYHy4hE8gc; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007-01-01; 206000; 23; 1.97e-05; 0.605; 0.856; 0.71; 0.138; -3.771; 0.0465; 126.064; 4; 
The Game Of Life; 7AMyUVztUNSWUCHBFCsb8h; Humanity Hour 1; 2znJEchtWFvlvYHy4hE8gc; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007-01-01; 244253; 22; 0.0207; 0.572; 0.901; 0.000289; 0.123; -3.031; 0.0648; 123.045; 4; 
We Were Born To Fly; 1miEYwAWVDgjKqLfiEO0LD; Humanity Hour 1; 2znJEchtWFvlvYHy4hE8gc; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007-01-01; 239480; 21; 0.00957; 0.275; 0.808; 4.62e-05; 0.339; -2.863; 0.0559; 177.824; 4; 
The Future Never Dies; 7wqpAYuSk84f0JeqCIETRV; Humanity Hour 1; 2znJEchtWFvlvYHy4hE8gc; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007-01-01; 243786; 34; 0.104; 0.337; 0.66; 2.11e-06; 0.127; -3.912; 0.0336; 139.008; 4; 
Youre Lovin Me To Death; 0Ti1sgDGGBg1VUkU9nFuLX; Humanity Hour 1; 2znJEchtWFvlvYHy4hE8gc; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007-01-01; 195573; 19; 0.00207; 0.577; 0.744; 2.7e-05; 0.198; -3.608; 0.0541; 142.962; 4; 
321; 78YCngfXFfEhKcxaobXXrw; Humanity Hour 1; 2znJEchtWFvlvYHy4hE8gc; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007-01-01; 233506; 23; 0.000129; 0.556; 0.898; 0.00324; 0.0876; -3.806; 0.0627; 129.06; 4; 
Love Will Keep Us Alive; 0bn7UmspbFfCEzsv9AzNuX; Humanity Hour 1; 2znJEchtWFvlvYHy4hE8gc; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007-01-01; 272120; 25; 0.0243; 0.542; 0.734; 0; 0.0868; -3.409; 0.0316; 116.975; 4; 
We Will Rise Again; 6uVPU7WVTXAvynCrup4AAJ; Humanity Hour 1; 2znJEchtWFvlvYHy4hE8gc; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007-01-01; 229613; 19; 0.000917; 0.205; 0.901; 8.65e-05; 0.244; -4.039; 0.116; 173.643; 3; 
Your Last Song; 1oMWJO25HowZycXzYxIalA; Humanity Hour 1; 2znJEchtWFvlvYHy4hE8gc; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007-01-01; 224306; 20; 0.014; 0.395; 0.846; 0; 0.28; -3.045; 0.0444; 154.868; 4; 
Love Is War; 2CpdEyxlGGINjor04cOdUD; Humanity Hour 1; 2znJEchtWFvlvYHy4hE8gc; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007-01-01; 260186; 20; 0.0405; 0.393; 0.919; 3.72e-06; 0.161; -3.013; 0.0688; 170.062; 4; 
The Cross; 741hORWJSEfq5JihFA4PpL; Humanity Hour 1; 2znJEchtWFvlvYHy4hE8gc; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007-01-01; 269573; 18; 0.000232; 0.505; 0.903; 0.0745; 0.343; -3.995; 0.0772; 139.929; 4; 
Humanity; 0ya9xZC4PsARLB1QZdZd9F; Humanity Hour 1; 2znJEchtWFvlvYHy4hE8gc; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007-01-01; 326653; 41; 0.0114; 0.394; 0.698; 0.000104; 0.0684; -3.659; 0.0368; 89.297; 4; 
Hour I; 7cvdlduZKHFFle6oc0TCcd; Humanity Hour I; 1f70Ktc9LMO8P5DHXjN4GY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007; 206026; 30; 1.92e-05; 0.616; 0.844; 0.686; 0.145; -3.776; 0.0496; 126.01; 4; 
The Game of Life; 1PznWGN0zkWKKSQppcZNiS; Humanity Hour I; 1f70Ktc9LMO8P5DHXjN4GY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007; 244266; 33; 0.0133; 0.567; 0.896; 0.000351; 0.114; -3.034; 0.0674; 123.028; 4; 
We Were Born to Fly; 7sqAm230QkJezt0dfzjzop; Humanity Hour I; 1f70Ktc9LMO8P5DHXjN4GY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007; 239266; 32; 0.0118; 0.267; 0.809; 8.72e-05; 0.332; -2.806; 0.0574; 178.428; 4; 
The Future Never Dies; 0VL2zZ9Tt10nHFhG7Ks0n0; Humanity Hour I; 1f70Ktc9LMO8P5DHXjN4GY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007; 243800; 48; 0.0921; 0.345; 0.617; 0; 0.126; -3.988; 0.0332; 137.3; 4; 
Youre Lovin Me to Death; 2xNCVbWwMwjT27R4cVIeIv; Humanity Hour I; 1f70Ktc9LMO8P5DHXjN4GY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007; 195600; 28; 0.00235; 0.579; 0.747; 2.92e-05; 0.213; -3.643; 0.05; 142.918; 4; 
321; 06wCppdDE9SI6DclEHXmMQ; Humanity Hour I; 1f70Ktc9LMO8P5DHXjN4GY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007; 233200; 30; 0.000155; 0.558; 0.906; 0.00218; 0.0512; -3.952; 0.0659; 129.019; 4; 
Love Will Keep Us Alive; 4duHC6UcXD7Fdp0c9TzHhW; Humanity Hour I; 1f70Ktc9LMO8P5DHXjN4GY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007; 272133; 39; 0.0208; 0.538; 0.756; 0; 0.0783; -3.515; 0.0318; 117.015; 4; 
We Will Rise Again; 6k6b63oGkNs8D0dBIMsDMw; Humanity Hour I; 1f70Ktc9LMO8P5DHXjN4GY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007; 229626; 29; 0.000871; 0.211; 0.895; 3.23e-05; 0.226; -4.18; 0.107; 173.9; 3; 
Your Last Song; 2MCqaGuBl7au8pTNfHmUeY; Humanity Hour I; 1f70Ktc9LMO8P5DHXjN4GY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007; 224333; 34; 0.0142; 0.398; 0.844; 0; 0.267; -2.994; 0.0419; 154.879; 4; 
Love Is War; 5uCzDIiEXZUwl42nHhKYlU; Humanity Hour I; 1f70Ktc9LMO8P5DHXjN4GY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007; 260200; 32; 0.0379; 0.223; 0.905; 2.22e-06; 0.16; -3.068; 0.0747; 80.273; 4; 
The Cross; 6Bm19y80lYNirp6SqU5P8D; Humanity Hour I; 1f70Ktc9LMO8P5DHXjN4GY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007; 268733; 27; 0.000177; 0.506; 0.906; 0.0674; 0.418; -3.971; 0.075; 139.939; 4; 
Humanity; 2uEz2uLMNj9ySHMkwuCDo5; Humanity Hour I; 1f70Ktc9LMO8P5DHXjN4GY; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2007; 326640; 56; 0.0119; 0.45; 0.71; 0.000204; 0.0822; -3.632; 0.0373; 86.844; 4; 
New Generation; 2nywlgx4YQAFRUAO6TAST3; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 351133; 11; 0.0106; 0.528; 0.834; 1.47e-06; 0.176; -5.324; 0.0598; 133.014; 4; 
Love em or Leave em; 78GGIriJVOqqojjTFzhilo; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 243653; 10; 1.34e-05; 0.412; 0.945; 0.763; 0.39; -4.55; 0.0899; 144.006; 4; 
Deep and Dark; 4zlUeVQDgUk0xubBkJCcXj; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 217346; 12; 4.1e-05; 0.509; 0.907; 0.0723; 0.224; -5.023; 0.055; 125.053; 4; 
Borderline; 2fsngeTU1pqTNVYT2FSr60; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 293466; 6; 0.00156; 0.539; 0.84; 0.00931; 0.268; -4.005; 0.0634; 108.988; 4; 
Blood Too Hot; 7sKag3gJyJZxtRUJtqqbZt; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 255986; 7; 0.000249; 0.308; 0.928; 0.00715; 0.114; -4.496; 0.171; 178.43; 4; 
Maybe I Maybe You; 1mUxVQKQJWeriXaGBQpvYB; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 210200; 22; 0.541; 0.229; 0.449; 6.46e-06; 0.115; -6.696; 0.0306; 176.117; 3; 
Someday Is Now; 2BPwY02HfXdLMGl1AkOXju; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 203813; 7; 7.22e-05; 0.533; 0.953; 0.237; 0.202; -3.728; 0.0536; 132.022; 4; 
My City My Town; 3mLlYHVekcnXKuHgCn7ekt; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 295293; 8; 0.000269; 0.53; 0.888; 0.00576; 0.359; -4.419; 0.0603; 131.04; 4; 
Through My Eyes; 3GkHIbvYKULas2UaJm0MGh; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 323093; 13; 0.0043; 0.482; 0.818; 4.55e-05; 0.37; -5.371; 0.0511; 107.935; 4; 
Can You Feel It; 4cyZOJoGyh0xW3syqInE7c; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 227613; 6; 0.00014; 0.537; 0.865; 0.000147; 0.0792; -4.522; 0.0443; 93.018; 4; 
This Time; 6LNMTVgv5TxMfT82Rp6qJe; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 214266; 6; 0.00111; 0.505; 0.978; 0.0529; 0.346; -4.051; 0.199; 103.022; 4; 
She Said; 2s3SDRFBDicq7CnqxVsO3z; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 272200; 12; 0.0859; 0.511; 0.554; 0; 0.0975; -5.744; 0.0292; 121.959; 4; 
Remember the Good Times Retro Garage Mix; 5mBBNSSFOVxW8TCJZkF6kv; Unbreakable; 222XYxkSRaUYUQUE6dP0HV; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-08-30; 264293; 9; 0.00112; 0.505; 0.945; 0.357; 0.652; -4.433; 0.0839; 140.047; 4; 
New Generation; 650VDmWJVUEgNmx99XINGH; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 351133; 15; 0.0128; 0.526; 0.831; 1.94e-06; 0.171; -5.328; 0.0643; 133.004; 4; 
Love em or Leave em; 2HhEnxHMEFDddRrCg6jsCK; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 243653; 12; 1.43e-05; 0.41; 0.945; 0.759; 0.387; -4.599; 0.0845; 143.916; 4; 
Deep and Dark; 7g5FyYAMIrHwMeOMXirQhd; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 217346; 29; 5.47e-05; 0.515; 0.906; 0.0432; 0.221; -5.021; 0.059; 125.059; 4; 
Borderline; 6Fy6l92BynbxygiFMU1YXJ; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 293466; 10; 0.00157; 0.534; 0.835; 0.00468; 0.268; -3.945; 0.0704; 108.988; 4; 
Blood Too Hot; 5Dyf2md1LgfgMDArlcofEn; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 255986; 10; 0.000238; 0.28; 0.926; 0.0103; 0.19; -4.502; 0.169; 178.536; 4; 
Maybe I Maybe You; 3gxi0nJEa7mRC1ow6OcmJN; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 210200; 29; 0.537; 0.302; 0.454; 1.08e-05; 0.108; -6.671; 0.0269; 91.655; 3; 
Someday Is Now; 2LJfJjYSoUHmNErIDZhOus; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 203813; 10; 8.12e-05; 0.533; 0.942; 0.317; 0.201; -3.713; 0.0501; 132.011; 4; 
My City My Town; 7tDXdYSeAVp2WcuR41i6U8; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 295293; 10; 0.000293; 0.526; 0.888; 0.00345; 0.357; -4.446; 0.06; 131.121; 4; 
Through My Eyes; 0ak25sEESo1gtM4BQVRDGX; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 323093; 13; 0.00405; 0.468; 0.81; 9.99e-05; 0.379; -5.385; 0.0531; 107.879; 4; 
Can You Feel It; 3rcTdSurgfWkhUyKtPvpzy; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 227613; 10; 0.000138; 0.539; 0.859; 0.000178; 0.0805; -4.484; 0.0416; 93.029; 4; 
This Time; 385YcOeCIWlEhmL02RbrVL; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 214266; 8; 0.00121; 0.512; 0.978; 0.0483; 0.315; -4.001; 0.172; 102.974; 4; 
She Said; 3XTMfhFPF5RTAkwkzT7hlG; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 272200; 11; 0.068; 0.506; 0.557; 0; 0.101; -5.757; 0.0292; 121.894; 4; 
Remember the Good Times Retro Garage Mix; 3OdNfHCblKYVNN9aJ9ihHj; Unbreakable; 4LxI0mehtnZXnBsQ1dEVM4; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004-05-03; 264293; 8; 0.00108; 0.513; 0.945; 0.495; 0.709; -4.374; 0.0848; 140.03; 4; 
New Generation; 5RDFTCOQebIccCT694QfBa; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 351133; 27; 0.0106; 0.528; 0.834; 1.47e-06; 0.176; -5.324; 0.0598; 133.014; 4; 
Love em or Leave em; 0wj7lj5hBpGODH72hYgAGt; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 243653; 26; 1.34e-05; 0.412; 0.945; 0.763; 0.39; -4.55; 0.0899; 144.006; 4; 
Deep and Dark; 7H1owG9Lfs1whDTDG3xRlq; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 217346; 44; 4.1e-05; 0.509; 0.907; 0.0723; 0.224; -5.023; 0.055; 125.053; 4; 
Borderline; 6VrvB0uo0fLwxvmLsr2751; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 293466; 21; 0.00156; 0.539; 0.84; 0.00931; 0.268; -4.005; 0.0634; 108.988; 4; 
Blood Too Hot; 3FFLdCqMEtPcnpUZPQPcBn; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 255986; 21; 0.000249; 0.308; 0.928; 0.00715; 0.114; -4.496; 0.171; 178.43; 4; 
Maybe I Maybe You; 18slK3GMRIRyxf9TKTefaM; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 210200; 51; 0.541; 0.229; 0.449; 6.46e-06; 0.115; -6.696; 0.0306; 176.117; 3; 
Someday Is Now; 6Jk94SDHpG4ujZRs8ngkho; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 203813; 21; 7.22e-05; 0.533; 0.953; 0.237; 0.202; -3.728; 0.0536; 132.022; 4; 
My City My Town; 7f41fBxTF9mz0cMh1EYkcn; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 295293; 20; 0.000269; 0.53; 0.888; 0.00576; 0.359; -4.419; 0.0603; 131.04; 4; 
Through My Eyes; 1fRCQQel7o3QKsfR3mY4ia; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 323093; 24; 0.0043; 0.482; 0.818; 4.55e-05; 0.37; -5.371; 0.0511; 107.935; 4; 
Can You Feel It; 0biHuwg0x7n0K9SjGYUiST; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 227613; 20; 0.00014; 0.537; 0.865; 0.000147; 0.0792; -4.522; 0.0443; 93.018; 4; 
This Time; 5QxeZG68EDyTHBxzVFtqf5; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 214266; 19; 0.00111; 0.505; 0.978; 0.0529; 0.346; -4.051; 0.199; 103.022; 4; 
She Said; 4qFHcNNJ1EPHw64LDcULDK; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 272200; 25; 0.0859; 0.511; 0.554; 0; 0.0975; -5.744; 0.0292; 121.959; 4; 
Remember the Good Times Retro Garage Mix; 4Spvcdh7cRdPyHAMDmpYkg; Unbreakable; 2JnxhAzJBcyaliy9iRTYK1; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 264293; 20; 0.00112; 0.505; 0.945; 0.357; 0.652; -4.433; 0.0839; 140.047; 4; 
New Generation; 1otI3fFc6OSX1kR0PApS4Q; Unbreakable; 0IywwJtlJqqADwabVocZG3; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 351133; 16; 0.0155; 0.525; 0.839; 4.14e-06; 0.197; -5.243; 0.062; 133.035; 4; 
Love Em Or Leave Em; 32HV1LHWLfR9DmBhqFLNlG; Unbreakable; 0IywwJtlJqqADwabVocZG3; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 243653; 14; 1.74e-05; 0.405; 0.947; 0.848; 0.381; -4.501; 0.0945; 143.978; 4; 
Deep And Dark; 6Txcq8Ac4Vxm7cwUoRA0ji; Unbreakable; 0IywwJtlJqqADwabVocZG3; Scorpions; 27T030eWyCQRmDyuvr1kxY; 2004; 217346; 32; 4.99e-05; 0.519; 0.902; 0.07; 0.224; -5.019; 0.053; 125.054; 4; 
